"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"930",6,126430000,126500000,1
"931",6,126500000,126580000,1
"932",6,126580000,126700000,1
"933",6,126700000,126830000,1
"934",6,126830000,126950000,1
"935",6,126950000,127130000,1
"936",6,127130000,127270000,1
"937",6,127270000,127440000,1
"938",6,127440000,127590000,1
"939",6,127590000,127740000,1
"940",6,127740000,127870000,1
"941",6,127870000,128030000,1
"942",6,128030000,128180000,1
"943",6,128180000,128300000,1
"944",6,128300000,128450000,1
"945",6,128450000,128560000,1
"946",6,128560000,128670000,1
"947",6,128670000,128840000,1
"948",6,128840000,129050000,1
"949",6,129050000,129160000,1
"950",6,129160000,129310000,1
"951",6,129310000,129420000,1
"952",6,129420000,129490000,1
"953",6,129490000,129570000,1
"954",6,129570000,129700000,1
"955",6,129700000,129810000,1
"956",6,129810000,129920000,1
"957",6,129920000,130070000,1
"958",6,130070000,130210000,1
"959",6,130210000,130350000,1
"960",6,130350000,130460000,1
"961",6,130460000,130610000,1
"962",6,130610000,130690000,1
"963",6,130690000,130750000,1
"964",6,130750000,130900000,1
"965",6,130900000,131020000,1
"966",6,131020000,131190000,1
"967",6,131230000,131380000,1
"968",6,131380000,131460000,1
"969",6,131460000,131520000,1
"970",6,131520000,131600000,1
"971",6,131600000,131730000,1
"972",6,131730000,131870000,1
"973",6,131870000,131950000,1
"974",6,131950000,132010000,1
"975",6,132010000,132230000,1
"976",6,132230000,132280000,1
"977",6,132280000,132410000,1
"978",6,132410000,132580000,1
"979",6,132590000,132840000,1
"980",6,132840000,132990000,1
"981",6,132990000,133140000,1
"982",6,133140000,133280000,1
"983",6,133290000,133500000,1
"984",6,133500000,133620000,1
"985",6,133620000,133750000,1
"986",6,133750000,133810000,1
"987",6,133810000,133890000,1
"988",6,133890000,133940000,1
"989",6,133940000,134010000,1
"990",6,134010000,134070000,1
"991",6,134070000,134240000,1
"992",6,134240000,134430000,1
"993",6,134430000,134500000,1
"994",6,134500000,134610000,1
"995",6,134610000,134740000,1
"996",6,134750000,134940000,1
"997",6,134940000,135140000,1
"998",6,135140000,135270000,1
"999",6,135270000,135380000,1
"1000",6,135380000,135460000,1
"1001",6,135460000,135600000,1
"1002",6,135600000,135760000,1
"1003",6,135760000,135860000,1
"1004",6,135860000,136000000,1
"1005",6,136000000,136160000,1
"1006",6,136160000,136280000,1
"1007",6,136280000,136410000,1
"1008",6,136410000,136550000,1
"1009",6,136550000,136660000,1
"1010",6,136660000,136870000,1
"1011",6,136880000,137120000,1
"1012",6,137120000,137260000,1
"1013",6,137260000,137410000,1
"1014",6,137410000,137580000,1
"1015",6,137580000,137650000,1
"1016",6,137650000,137750000,1
"1017",6,137750000,137890000,1
"1018",6,137890000,137960000,1
"1019",6,137960000,138030000,1
"1020",6,138030000,138190000,1
"1021",6,138190000,138320000,1
"1022",6,138320000,138430000,1
"1023",6,138430000,138540000,1
"1024",6,138540000,138730000,1
"1025",6,138730000,138910000,1
"1026",6,138910000,139090000,1
"1027",6,139090000,139140000,1
"1028",6,139140000,139320000,1
"1029",6,139320000,139460000,1
"1030",6,139460000,139690000,1
"1031",6,139700000,139910000,1
"1032",6,139910000,140090000,1
"1033",6,140090000,140200000,1
"1034",6,140200000,140370000,1
"1035",6,140370000,140540000,1
"1036",6,140540000,140650000,1
"1037",6,140650000,140770000,1
"1038",6,140770000,140900000,1
"1039",6,140900000,141030000,1
"1040",6,141030000,141160000,1
"1041",6,141160000,141240000,1
"1042",6,141240000,141370000,1
"1043",6,141370000,141520000,1
"1044",6,141520000,141650000,1
"1045",6,141650000,141740000,1
"1046",6,141740000,141890000,1
"1047",6,141890000,142020000,1
"1048",6,142020000,142150000,1
"1049",6,142150000,142290000,1
"1050",6,142290000,142470000,1
"1051",6,142470000,142620000,1
"1052",6,142620000,142740000,1
"1053",6,142740000,142790000,1
"1054",6,142790000,143010000,1
"1055",6,143010000,143140000,1
"1056",6,143140000,143270000,1
"1057",6,143270000,143380000,1
"1058",6,143380000,143520000,1
"1059",6,143520000,143650000,1
"1060",6,143650000,143770000,1
"1061",6,143770000,143890000,1
"1062",6,143890000,144000000,1
"1063",6,144000000,144060000,1
"1064",6,144060000,144170000,1
"1065",6,144170000,144330000,1
"1066",6,144330000,144420000,1
"1067",6,144420000,144530000,1
"1068",6,144530000,144610000,1
"1069",6,144610000,144800000,1
"1070",6,144800000,144900000,1
"1071",6,144900000,145010000,1
"1072",6,145010000,145120000,1
"1073",6,145120000,145250000,1
"1074",6,145250000,145350000,1
"1075",6,145350000,145540000,1
"1076",6,145540000,145650000,1
"1077",6,145650000,145780000,1
"1078",6,145780000,145960000,1
"1079",6,145960000,146050000,1
"1080",6,146050000,146220000,1
"1081",6,146220000,146360000,1
"1082",6,146360000,146510000,1
"1083",6,146510000,146630000,1
"1084",6,146630000,146730000,1
"1085",6,146730000,146860000,1
"1086",6,146860000,147010000,1
"1087",6,147010000,147180000,1
"1088",6,147180000,147230000,1
"1089",6,147230000,147370000,1
"1090",6,147370000,147530000,1
"1091",6,147530000,147700000,1
"1092",6,147700000,147830000,1
"1093",6,147830000,147970000,1
"1094",6,147970000,148120000,1
"1095",6,148120000,148210000,1
"1096",6,148210000,148280000,1
"1097",6,148280000,148490000,1
"1098",6,148490000,148590000,1
"1099",6,148590000,148790000,1
"1100",6,148790000,148890000,1
"1101",6,148890000,149060000,1
"1102",6,149060000,149270000,1
"1103",6,149270000,149350000,1
"1104",6,149350000,149410000,1
"1105",6,149410000,149550000,1
"1106",6,149550000,149750000,1
"1107",6,149750000,149870000,1
"1108",6,149870000,150040000,1
"1109",6,150040000,150140000,1
"1110",6,150140000,150250000,1
"1111",6,150250000,150400000,1
"1112",6,150410000,150660000,1
"1113",6,150660000,150740000,1
"1114",6,150740000,150920000,1
"1115",6,150920000,151130000,1
"1116",6,151130000,151220000,1
"1117",6,151220000,151340000,1
"1118",6,151340000,151410000,1
"1119",6,151410000,151480000,1
"1120",6,151480000,151650000,1
"1121",6,151650000,151820000,1
"1122",6,151820000,151950000,1
"1123",6,151950000,152090000,1
"1124",6,152090000,152230000,1
"1125",6,152230000,152450000,1
"1126",6,152450000,152590000,1
"1127",6,152590000,152740000,1
"1128",6,152740000,152830000,1
"1129",6,152830000,152990000,1
"1130",6,152990000,153070000,1
"1131",6,153070000,153270000,1
"1132",6,153270000,153350000,1
"1133",6,153350000,153490000,1
"1134",6,153490000,153550000,1
"1135",6,153550000,153650000,1
"1136",6,153650000,153790000,1
"1137",6,153790000,153880000,1
"1138",6,153880000,153990000,1
"1139",6,153990000,154120000,1
"1140",6,154120000,154270000,1
"1141",6,154270000,154450000,1
"1142",6,154480000,154600000,1
"1143",6,154600000,154730000,1
"1144",6,154730000,154830000,1
"1145",6,154830000,155000000,1
"1146",6,155000000,155160000,1
"1147",6,155160000,155250000,1
"1148",6,155250000,155350000,1
"1149",6,155350000,155490000,1
"1150",6,155490000,155640000,1
"1151",6,155640000,155850000,1
"1152",6,155850000,155960000,1
"1153",6,155960000,156080000,1
"1154",6,156080000,156220000,1
"1155",6,156220000,156390000,1
"1156",6,156390000,156490000,1
"1157",6,156490000,156620000,1
"1158",6,156620000,156730000,1
"1159",6,156730000,156800000,1
"1160",6,156800000,156880000,1
"1161",6,156880000,157000000,1
"1162",6,157000000,157100000,1
"1163",6,157100000,157250000,1
"1164",6,157250000,157350000,1
"1165",6,157350000,157470000,1
"1166",6,157510000,157730000,1
"1167",6,157730000,157820000,1
"1168",6,157820000,157950000,1
"1169",6,157950000,158090000,1
"1170",6,158090000,158180000,1
"1171",6,158180000,158290000,1
"1172",6,158300000,158640000,1
"1173",6,158660000,158750000,1
"1174",6,158750000,158830000,1
"1175",6,158830000,158940000,1
"1176",6,158940000,159120000,1
"1177",6,159120000,159240000,1
"1178",6,159240000,159420000,1
"1179",6,159420000,159590000,1
"1180",6,159590000,159700000,1
"1181",6,159700000,159840000,1
"1182",6,159840000,159990000,1
"1183",6,159990000,160110000,1
"1184",6,160110000,160280000,1
"1185",6,160280000,160390000,1
"1186",6,160390000,160510000,1
"1187",6,160510000,160560000,1
"1188",6,160560000,160650000,1
"1189",6,160650000,160770000,1
"1190",6,160770000,160880000,1
"1191",6,160880000,160960000,1
"1192",6,160960000,161060000,1
"1193",6,161060000,161160000,1
"1194",6,161160000,161350000,1
"1195",6,161350000,161510000,1
"1196",6,161510000,161590000,1
"1197",6,161590000,161790000,1
"1198",6,161790000,161940000,1
"1199",6,161940000,162090000,1
"1200",6,162090000,162210000,1
"1201",6,162210000,162380000,1
"1202",6,162380000,162530000,1
"1203",6,162530000,162660000,1
"1204",6,162660000,162780000,1
"1205",6,162780000,162920000,1
"1206",6,162920000,163040000,1
"1207",6,163040000,163150000,1
"1208",6,163150000,163270000,1
"1209",6,163270000,163410000,1
"1210",6,163410000,163580000,1
"1211",6,163580000,163720000,1
"1212",6,163720000,163840000,1
"1213",6,163840000,164010000,1
"1214",6,164010000,164160000,1
"1215",6,164160000,164260000,1
"1216",6,164260000,164390000,1
"1217",6,164390000,164530000,1
"1218",6,164530000,164640000,1
"1219",6,164640000,164740000,1
"1220",6,164740000,164890000,1
"1221",6,164890000,164990000,1
"1222",6,164990000,165070000,1
"1223",6,165070000,165180000,1
"1224",6,165180000,165340000,1
"1225",6,165340000,165470000,1
"1226",6,165470000,165650000,1
"1227",6,165650000,165810000,1
"1228",6,165860000,165950000,1
"1229",6,165950000,166020000,1
"1230",6,166020000,166130000,1
"1231",6,166130000,166270000,1
"1232",6,166310000,166520000,1
"1233",6,166520000,166690000,1
"1234",6,166690000,166830000,1
"1235",6,166830000,166910000,1
"1236",6,166910000,167040000,1
"1237",6,167040000,167180000,1
"1238",6,167180000,167370000,1
"1239",6,167370000,167560000,1
"1240",6,167560000,167790000,1
"1241",6,167790000,167860000,1
"1242",6,167860000,167950000,1
"1243",6,168040000,168230000,1
"1244",6,168230000,168300000,1
"1245",6,168300000,168440000,1
"1246",6,168440000,168530000,1
"1247",6,168540000,168770000,1
"1248",6,168770000,168910000,1
"1249",6,168910000,170950000,1
"1250",6,170950000,171060000,1
