"","Level_1.chr","Level_1.start","Level_1.end","Level_1.Level"
"930",3,123830000,123990000,1
"931",3,123990000,124070000,1
"932",3,124070000,124190000,1
"933",3,124190000,124280000,1
"934",3,124280000,124450000,1
"935",3,124450000,124620000,1
"936",3,124620000,124710000,1
"937",3,124710000,124780000,1
"938",3,124780000,124900000,1
"939",3,124900000,124990000,1
"940",3,124990000,125100000,1
"941",3,125100000,125210000,1
"942",3,125210000,125310000,1
"943",3,125310000,125400000,1
"944",3,125400000,125480000,1
"945",3,125480000,125640000,1
"946",3,125640000,125730000,1
"947",3,125730000,125850000,1
"948",3,125850000,125970000,1
"949",3,125970000,126050000,1
"950",3,126050000,126200000,1
"951",3,126200000,126380000,1
"952",3,126380000,126470000,1
"953",3,126470000,126620000,1
"954",3,126620000,126720000,1
"955",3,126720000,126830000,1
"956",3,126830000,126970000,1
"957",3,126970000,127110000,1
"958",3,127110000,127270000,1
"959",3,127270000,127390000,1
"960",3,127390000,127560000,1
"961",3,127560000,127770000,1
"962",3,127770000,127870000,1
"963",3,127870000,127940000,1
"964",3,127940000,128040000,1
"965",3,128040000,128180000,1
"966",3,128180000,128330000,1
"967",3,128330000,128400000,1
"968",3,128400000,128530000,1
"969",3,128530000,128690000,1
"970",3,128690000,128840000,1
"971",3,128840000,129000000,1
"972",3,129000000,129150000,1
"973",3,129150000,129340000,1
"974",3,129340000,129550000,1
"975",3,129550000,129650000,1
"976",3,129650000,129830000,1
"977",3,129830000,129920000,1
"978",3,129920000,130090000,1
"979",3,130090000,130250000,1
"980",3,130250000,130410000,1
"981",3,130410000,130480000,1
"982",3,130480000,130610000,1
"983",3,130610000,130750000,1
"984",3,130750000,130880000,1
"985",3,130880000,131030000,1
"986",3,131030000,131170000,1
"987",3,131170000,131260000,1
"988",3,131260000,131450000,1
"989",3,131450000,131520000,1
"990",3,131520000,131590000,1
"991",3,131590000,131750000,1
"992",3,131750000,131900000,1
"993",3,131900000,131970000,1
"994",3,131970000,132070000,1
"995",3,132070000,132140000,1
"996",3,132140000,132240000,1
"997",3,132240000,132350000,1
"998",3,132350000,132440000,1
"999",3,132440000,132550000,1
"1000",3,132550000,132710000,1
"1001",3,132710000,132760000,1
"1002",3,132760000,132900000,1
"1003",3,132900000,133080000,1
"1004",3,133080000,133170000,1
"1005",3,133170000,133300000,1
"1006",3,133300000,133370000,1
"1007",3,133370000,133540000,1
"1008",3,133540000,133660000,1
"1009",3,133660000,133820000,1
"1010",3,133820000,133920000,1
"1011",3,133920000,134030000,1
"1012",3,134030000,134210000,1
"1013",3,134210000,134300000,1
"1014",3,134300000,134510000,1
"1015",3,134510000,134660000,1
"1016",3,134660000,134800000,1
"1017",3,134800000,134940000,1
"1018",3,134940000,135080000,1
"1019",3,135080000,135190000,1
"1020",3,135190000,135330000,1
"1021",3,135330000,135410000,1
"1022",3,135410000,135480000,1
"1023",3,135480000,135620000,1
"1024",3,135620000,135790000,1
"1025",3,135800000,135940000,1
"1026",3,135940000,136090000,1
"1027",3,136090000,136180000,1
"1028",3,136180000,136240000,1
"1029",3,136240000,136470000,1
"1030",3,136470000,136580000,1
"1031",3,136580000,136670000,1
"1032",3,136670000,136740000,1
"1033",3,136740000,136830000,1
"1034",3,136830000,136970000,1
"1035",3,136970000,137090000,1
"1036",3,137090000,137230000,1
"1037",3,137230000,137420000,1
"1038",3,137420000,137550000,1
"1039",3,137550000,137670000,1
"1040",3,137670000,137780000,1
"1041",3,137780000,137890000,1
"1042",3,137890000,138050000,1
"1043",3,138050000,138180000,1
"1044",3,138180000,138310000,1
"1045",3,138310000,138420000,1
"1046",3,138420000,138640000,1
"1047",3,138640000,138810000,1
"1048",3,138810000,138950000,1
"1049",3,138950000,139050000,1
"1050",3,139050000,139110000,1
"1051",3,139110000,139290000,1
"1052",3,139290000,139440000,1
"1053",3,139440000,139570000,1
"1054",3,139570000,139650000,1
"1055",3,139650000,139760000,1
"1056",3,139760000,139870000,1
"1057",3,139870000,139950000,1
"1058",3,139950000,140110000,1
"1059",3,140110000,140240000,1
"1060",3,140240000,140370000,1
"1061",3,140370000,140590000,1
"1062",3,140590000,140730000,1
"1063",3,140730000,140830000,1
"1064",3,140830000,140920000,1
"1065",3,140920000,141030000,1
"1066",3,141030000,141180000,1
"1067",3,141180000,141290000,1
"1068",3,141290000,141460000,1
"1069",3,141460000,141600000,1
"1070",3,141600000,141700000,1
"1071",3,141700000,141840000,1
"1072",3,141840000,142000000,1
"1073",3,142000000,142120000,1
"1074",3,142120000,142300000,1
"1075",3,142300000,142440000,1
"1076",3,142440000,142540000,1
"1077",3,142540000,142720000,1
"1078",3,142720000,142840000,1
"1079",3,142840000,142950000,1
"1080",3,142950000,143060000,1
"1081",3,143060000,143160000,1
"1082",3,143160000,143280000,1
"1083",3,143280000,143360000,1
"1084",3,143360000,143490000,1
"1085",3,143490000,143690000,1
"1086",3,143690000,143860000,1
"1087",3,143860000,143950000,1
"1088",3,143950000,144110000,1
"1089",3,144110000,144220000,1
"1090",3,144220000,144340000,1
"1091",3,144340000,144490000,1
"1092",3,144490000,144620000,1
"1093",3,144620000,144700000,1
"1094",3,144700000,144790000,1
"1095",3,144790000,144870000,1
"1096",3,144870000,144990000,1
"1097",3,144990000,145120000,1
"1098",3,145120000,145290000,1
"1099",3,145290000,145450000,1
"1100",3,145450000,145550000,1
"1101",3,145550000,145630000,1
"1102",3,145630000,145710000,1
"1103",3,145710000,145770000,1
"1104",3,145770000,145910000,1
"1105",3,145910000,146080000,1
"1106",3,146080000,146170000,1
"1107",3,146170000,146300000,1
"1108",3,146300000,146360000,1
"1109",3,146360000,146440000,1
"1110",3,146440000,146550000,1
"1111",3,146550000,146600000,1
"1112",3,146600000,146720000,1
"1113",3,146720000,146890000,1
"1114",3,146890000,146970000,1
"1115",3,146970000,147030000,1
"1116",3,147030000,147090000,1
"1117",3,147090000,147190000,1
"1118",3,147190000,147330000,1
"1119",3,147330000,147470000,1
"1120",3,147470000,147600000,1
"1121",3,147600000,147790000,1
"1122",3,147790000,147920000,1
"1123",3,147920000,148010000,1
"1124",3,148010000,148140000,1
"1125",3,148140000,148300000,1
"1126",3,148300000,148440000,1
"1127",3,148440000,148570000,1
"1128",3,148570000,148680000,1
"1129",3,148680000,148840000,1
"1130",3,148840000,148990000,1
"1131",3,148990000,149060000,1
"1132",3,149060000,149220000,1
"1133",3,149220000,149310000,1
"1134",3,149310000,149420000,1
"1135",3,149420000,149530000,1
"1136",3,149530000,149670000,1
"1137",3,149670000,149790000,1
"1138",3,149790000,149940000,1
"1139",3,149940000,149990000,1
"1140",3,149990000,150130000,1
"1141",3,150130000,150260000,1
"1142",3,150260000,150420000,1
"1143",3,150420000,150590000,1
"1144",3,150590000,150740000,1
"1145",3,150740000,150870000,1
"1146",3,150870000,151010000,1
"1147",3,151010000,151150000,1
"1148",3,151150000,151300000,1
"1149",3,151300000,151380000,1
"1150",3,151380000,151560000,1
"1151",3,151560000,151640000,1
"1152",3,151640000,151810000,1
"1153",3,151810000,151980000,1
"1154",3,151980000,152160000,1
"1155",3,152160000,152310000,1
"1156",3,152310000,152460000,1
"1157",3,152460000,152560000,1
"1158",3,152560000,152740000,1
"1159",3,152740000,152890000,1
"1160",3,152890000,153020000,1
"1161",3,153030000,153230000,1
"1162",3,153230000,153520000,1
"1163",3,153520000,153650000,1
"1164",3,153650000,153770000,1
"1165",3,153770000,153980000,1
"1166",3,153980000,154050000,1
"1167",3,154050000,154220000,1
"1168",3,154220000,154400000,1
"1169",3,154400000,154500000,1
"1170",3,154500000,154610000,1
"1171",3,154610000,154760000,1
"1172",3,154760000,154870000,1
"1173",3,154870000,154940000,1
"1174",3,154940000,155050000,1
"1175",3,155050000,155140000,1
"1176",3,155140000,155290000,1
"1177",3,155290000,155430000,1
"1178",3,155430000,155570000,1
"1179",3,155570000,155700000,1
"1180",3,155700000,155870000,1
"1181",3,155870000,156000000,1
"1182",3,156000000,156120000,1
"1183",3,156120000,156230000,1
"1184",3,156230000,156390000,1
"1185",3,156390000,156540000,1
"1186",3,156540000,156650000,1
"1187",3,156650000,156800000,1
"1188",3,156800000,156910000,1
"1189",3,156920000,157240000,1
"1190",3,157240000,157330000,1
"1191",3,157340000,157460000,1
"1192",3,157460000,157520000,1
"1193",3,157520000,157640000,1
"1194",3,157640000,157810000,1
"1195",3,157810000,157930000,1
"1196",3,157930000,158030000,1
"1197",3,158030000,158180000,1
"1198",3,158180000,158250000,1
"1199",3,158250000,158360000,1
"1200",3,158360000,158520000,1
"1201",3,158530000,158600000,1
"1202",3,158600000,158980000,1
"1203",3,158980000,159100000,1
"1204",3,159100000,159240000,1
"1205",3,159240000,159330000,1
"1206",3,159330000,159480000,1
"1207",3,159480000,159590000,1
"1208",3,159590000,159750000,1
"1209",3,159750000,159880000,1
"1210",3,159880000,160070000,1
"1211",3,160070000,160170000,1
"1212",3,160170000,160280000,1
"1213",3,160280000,160400000,1
"1214",3,160410000,160690000,1
"1215",3,160690000,160790000,1
"1216",3,160790000,160940000,1
"1217",3,160940000,161140000,1
"1218",3,161140000,161260000,1
"1219",3,161260000,161410000,1
"1220",3,161410000,161570000,1
"1221",3,161570000,161680000,1
"1222",3,161680000,161830000,1
"1223",3,161830000,161980000,1
"1224",3,161980000,162150000,1
"1225",3,162150000,162260000,1
"1226",3,162260000,162410000,1
"1227",3,162410000,162500000,1
"1228",3,162620000,162740000,1
"1229",3,162740000,162870000,1
"1230",3,162870000,162960000,1
"1231",3,162960000,163120000,1
"1232",3,163120000,163230000,1
"1233",3,163270000,163350000,1
"1234",3,163350000,163410000,1
"1235",3,163410000,163560000,1
"1236",3,163560000,163690000,1
"1237",3,163690000,163840000,1
"1238",3,163840000,164010000,1
"1239",3,164010000,164120000,1
"1240",3,164120000,164260000,1
"1241",3,164260000,164420000,1
"1242",3,164420000,164500000,1
"1243",3,164500000,164620000,1
"1244",3,164620000,164740000,1
"1245",3,164740000,164910000,1
"1246",3,164910000,165050000,1
"1247",3,165050000,165190000,1
"1248",3,165190000,165290000,1
"1249",3,165290000,165430000,1
"1250",3,165430000,165570000,1
"1251",3,165570000,165730000,1
"1252",3,165730000,165820000,1
"1253",3,165820000,165910000,1
"1254",3,165910000,166050000,1
"1255",3,166050000,166170000,1
"1256",3,166170000,166300000,1
"1257",3,166300000,166440000,1
"1258",3,166440000,166600000,1
"1259",3,166600000,166750000,1
"1260",3,166750000,166910000,1
"1261",3,166910000,167090000,1
"1262",3,167090000,167230000,1
"1263",3,167230000,167390000,1
"1264",3,167390000,167470000,1
"1265",3,167470000,167600000,1
"1266",3,167600000,167760000,1
"1267",3,167760000,167920000,1
"1268",3,167920000,168070000,1
"1269",3,168070000,168200000,1
"1270",3,168200000,168350000,1
"1271",3,168350000,168560000,1
"1272",3,168560000,168690000,1
"1273",3,168690000,168860000,1
"1274",3,168860000,169010000,1
"1275",3,169010000,169150000,1
"1276",3,169150000,169270000,1
"1277",3,169270000,169380000,1
"1278",3,169380000,169490000,1
"1279",3,169490000,169570000,1
"1280",3,169570000,169680000,1
"1281",3,169680000,169830000,1
"1282",3,169830000,169900000,1
"1283",3,169900000,170080000,1
"1284",3,170080000,170130000,1
"1285",3,170130000,170280000,1
"1286",3,170280000,170400000,1
"1287",3,170400000,170580000,1
"1288",3,170580000,170670000,1
"1289",3,170670000,170790000,1
"1290",3,170790000,170900000,1
"1291",3,170900000,171040000,1
"1292",3,171040000,171180000,1
"1293",3,171180000,171260000,1
"1294",3,171260000,171360000,1
"1295",3,171360000,171530000,1
"1296",3,171530000,171760000,1
"1297",3,171760000,171850000,1
"1298",3,171850000,172040000,1
"1299",3,172040000,172190000,1
"1300",3,172190000,172320000,1
"1301",3,172320000,172490000,1
"1302",3,172490000,172550000,1
"1303",3,172560000,172680000,1
"1304",3,172680000,172790000,1
"1305",3,172790000,172920000,1
"1306",3,172920000,173050000,1
"1307",3,173050000,173150000,1
"1308",3,173150000,173290000,1
"1309",3,173290000,173450000,1
"1310",3,173450000,173590000,1
"1311",3,173590000,173690000,1
"1312",3,173690000,173810000,1
"1313",3,173810000,173910000,1
"1314",3,173910000,173990000,1
"1315",3,174030000,174100000,1
"1316",3,174100000,174160000,1
"1317",3,174160000,174300000,1
"1318",3,174300000,174410000,1
"1319",3,174410000,174580000,1
"1320",3,174580000,174690000,1
"1321",3,174690000,174850000,1
"1322",3,174850000,174990000,1
"1323",3,174990000,175130000,1
"1324",3,175130000,175270000,1
"1325",3,175270000,175400000,1
"1326",3,175400000,175500000,1
"1327",3,175500000,175660000,1
"1328",3,175660000,175770000,1
"1329",3,175770000,175920000,1
"1330",3,175920000,176030000,1
"1331",3,176030000,176150000,1
"1332",3,176150000,176240000,1
"1333",3,176240000,176380000,1
"1334",3,176380000,176590000,1
"1335",3,176590000,176730000,1
"1336",3,176730000,176920000,1
"1337",3,176920000,177080000,1
"1338",3,177080000,177220000,1
"1339",3,177220000,177380000,1
"1340",3,177380000,177530000,1
"1341",3,177530000,177660000,1
"1342",3,177660000,177800000,1
"1343",3,177800000,177890000,1
"1344",3,177890000,178040000,1
"1345",3,178040000,178150000,1
"1346",3,178150000,178300000,1
"1347",3,178300000,178420000,1
"1348",3,178420000,178580000,1
"1349",3,178580000,178720000,1
"1350",3,178720000,178850000,1
"1351",3,178850000,179040000,1
"1352",3,179040000,179140000,1
"1353",3,179140000,179280000,1
"1354",3,179280000,179360000,1
"1355",3,179360000,179460000,1
"1356",3,179460000,179520000,1
"1357",3,179520000,179630000,1
"1358",3,179630000,179780000,1
"1359",3,179780000,179900000,1
"1360",3,179900000,180020000,1
"1361",3,180020000,180160000,1
"1362",3,180160000,180310000,1
"1363",3,180310000,180410000,1
"1364",3,180410000,180510000,1
"1365",3,180510000,180630000,1
"1366",3,180630000,180710000,1
"1367",3,180710000,180910000,1
"1368",3,180910000,181050000,1
"1369",3,181050000,181210000,1
"1370",3,181210000,181430000,1
"1371",3,181430000,181570000,1
"1372",3,181570000,181690000,1
"1373",3,181690000,181850000,1
"1374",3,181850000,181980000,1
"1375",3,181980000,182080000,1
"1376",3,182080000,182150000,1
"1377",3,182150000,182220000,1
"1378",3,182220000,182330000,1
"1379",3,182330000,182420000,1
"1380",3,182420000,182560000,1
"1381",3,182560000,182660000,1
"1382",3,182660000,182820000,1
"1383",3,182820000,182950000,1
"1384",3,182950000,183100000,1
"1385",3,183100000,183190000,1
"1386",3,183190000,183350000,1
"1387",3,183350000,183490000,1
"1388",3,183490000,183600000,1
"1389",3,183600000,183740000,1
"1390",3,183740000,183850000,1
"1391",3,183850000,184010000,1
"1392",3,184010000,184080000,1
"1393",3,184080000,184280000,1
"1394",3,184280000,184430000,1
"1395",3,184430000,184530000,1
"1396",3,184530000,184650000,1
"1397",3,184650000,184770000,1
"1398",3,184770000,184890000,1
"1399",3,184890000,185030000,1
"1400",3,185030000,185170000,1
"1401",3,185170000,185300000,1
"1402",3,185300000,185370000,1
"1403",3,185370000,185510000,1
"1404",3,185510000,185660000,1
"1405",3,185700000,185760000,1
"1406",3,185760000,185830000,1
"1407",3,185830000,185930000,1
"1408",3,185930000,186060000,1
"1409",3,186060000,186250000,1
"1410",3,186250000,186330000,1
"1411",3,186330000,186500000,1
"1412",3,186500000,186550000,1
"1413",3,186550000,186670000,1
"1414",3,186670000,186820000,1
"1415",3,186820000,186920000,1
"1416",3,186920000,187040000,1
"1417",3,187040000,187160000,1
"1418",3,187160000,187290000,1
"1419",3,187290000,187460000,1
"1420",3,187460000,187610000,1
"1421",3,187610000,187760000,1
"1422",3,187760000,187870000,1
"1423",3,187870000,187970000,1
"1424",3,187970000,188100000,1
"1425",3,188100000,188210000,1
"1426",3,188210000,188340000,1
"1427",3,188340000,188460000,1
"1428",3,188460000,188670000,1
"1429",3,188670000,188840000,1
"1430",3,188840000,188980000,1
"1431",3,188980000,189130000,1
"1432",3,189130000,189250000,1
"1433",3,189250000,189350000,1
"1434",3,189350000,189430000,1
"1435",3,189430000,189530000,1
"1436",3,189530000,189680000,1
"1437",3,189680000,189800000,1
"1438",3,189800000,189920000,1
"1439",3,189920000,189970000,1
"1440",3,189970000,190030000,1
"1441",3,190030000,190110000,1
"1442",3,190110000,190230000,1
"1443",3,190230000,190420000,1
"1444",3,190420000,190530000,1
"1445",3,190530000,190600000,1
"1446",3,190600000,190780000,1
"1447",3,190780000,190940000,1
"1448",3,190940000,191120000,1
"1449",3,191120000,191270000,1
"1450",3,191270000,191390000,1
"1451",3,191390000,191510000,1
"1452",3,191510000,191610000,1
"1453",3,191610000,191720000,1
"1454",3,191720000,191840000,1
"1455",3,191840000,191930000,1
"1456",3,191930000,192040000,1
"1457",3,192040000,192180000,1
"1458",3,192180000,192310000,1
"1459",3,192310000,192520000,1
"1460",3,192540000,192640000,1
"1461",3,192640000,192710000,1
"1462",3,192710000,192820000,1
"1463",3,192820000,192940000,1
"1464",3,192940000,193090000,1
"1465",3,193090000,193310000,1
"1466",3,193310000,193420000,1
"1467",3,193420000,193490000,1
"1468",3,193490000,193590000,1
"1469",3,193590000,193720000,1
"1470",3,193720000,193860000,1
"1471",3,193860000,194040000,1
"1472",3,194040000,194180000,1
"1473",3,194180000,194350000,1
"1474",3,194350000,194400000,1
"1475",3,194400000,194500000,1
"1476",3,194500000,194630000,1
"1477",3,194630000,194740000,1
"1478",3,194740000,194810000,1
"1479",3,194810000,194980000,1
"1480",3,194980000,195120000,1
"1481",3,195130000,195270000,1
"1482",3,195270000,195350000,1
"1483",3,195350000,195480000,1
"1484",3,195480000,195580000,1
"1485",3,195580000,195720000,1
"1486",3,195720000,197910000,1
"1487",3,197910000,197960000,1
